"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","ST116CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightSuperiorParietal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST116SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightSuperiorParietal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST116TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightSuperiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST116TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightSuperiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST117CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightSuperiorTemporal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST117SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightSuperiorTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST117TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightSuperiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST117TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightSuperiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST118CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightSupramarginal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST118SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightSupramarginal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST118TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightSupramarginal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST118TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightSupramarginal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST119CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightTemporalPole","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST119SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightTemporalPole","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST119TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightTemporalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST119TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightTemporalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST11SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftAccumbensArea","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST120SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightThalamus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST121CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightTransverseTemporal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST121SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightTransverseTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST121TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightTransverseTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST121TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightTransverseTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST122SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightUndetermined","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST123CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightUnknown","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST123SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightUnknown","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST123TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightUnknown","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST123TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightUnknown","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST124SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightVentralDC","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST125SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightVessel","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST126SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of RightWMHypoIntensities","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST127SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of ThirdVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST128SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of WMHypoIntensities","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST129CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftInsula","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST129SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftInsula","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST129TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST129TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST12SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftAmygdala","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST130CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of RightInsula","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST130SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of RightInsula","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST130TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of RightInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST130TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of RightInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST13CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftBankssts","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST13SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftBankssts","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST13TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftBankssts","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST13TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftBankssts","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST14CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftCaudalAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST14SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftCaudalAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST14TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftCaudalAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST14TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftCaudalAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST15CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftCaudalMiddleFrontal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST15SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftCaudalMiddleFrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST15TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftCaudalMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST15TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftCaudalMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST16SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftCaudate","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST17SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftCerebellumCortex","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST18SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftCerebellumWM","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST19SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftCerebralCortex","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST1SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of Brainstem","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST20SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftCerebralWM","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST21SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftChoroidPlexus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST22CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftCorpusCallosum","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST22SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftCorpusCallosum","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST22TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftCorpusCallosum","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST22TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftCorpusCallosum","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST23CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftCuneus","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST23SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftCuneus","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST23TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftCuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST23TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftCuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST24CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftEntorhinal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST24SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftEntorhinal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST24TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftEntorhinal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST24TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftEntorhinal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST25CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftFrontalPole","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST25SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftFrontalPole","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST25TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftFrontalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST25TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftFrontalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST26CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftFusiform","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST26SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftFusiform","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST26TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftFusiform","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST26TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftFusiform","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST27SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftHemisphere","-4","-4","N","16","2","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST28CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftHemisphereWM","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST29SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftHippocampus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST2SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of CorpusCallosumAnterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST30SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftInferiorLateralVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST31CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftInferiorParietal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST31SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftInferiorParietal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST31TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftInferiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST31TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftInferiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
